Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt]
1.56,-29.37,-81.232,77.418,0.003,-36.781,180.01,2608.5
1.572,-29.37,-80.871,79.009,0.003,-36.605,180.01,2450.8
1.584,-29.37,-80.513,80.592,0.003,-36.431,180.01,2253.2
1.596,-29.37,-80.156,82.165,0.003,-36.258,180.01,1901.4
1.608,-29.37,-79.802,83.728,0.003,-36.086,180.01,1753.2
1.62,-29.37,-79.451,85.275,0.003,-35.915,180.01,1548.9
1.632,-29.37,-79.104,86.806,0.003,-35.746,180.01,1357.7
1.644,-29.37,-78.762,88.316,0.003,-35.58,180.01,1263.4
1.656,-29.37,-78.425,89.803,0.003,-35.416,180.01,1101.9
1.668,-29.37,-78.093,91.266,0.003,-35.255,180.01,919.26
1.68,-29.37,-77.768,92.7,0.003,-35.097,180.01,609.75
1.692,-29.37,-77.451,94.1,0.003,-34.943,180.01,382.81
1.704,-29.37,-77.142,95.463,0.003,-34.793,180.01,239.76
1.716,-29.37,-76.842,96.785,0.003,-34.647,180.01,54.037
1.728,-29.37,-76.555,98.05,0.003,-34.509,180.01,35.092
1.74,-29.37,-76.285,99.239,0.003,-34.395,180.01,17.284
1.752,-29.37,-76.026,100.36,0.003,-34.325,180.01,12.891
1.764,-29.37,-75.774,101.43,0.003,-34.317,180.01,7.9755
1.776,-29.37,-75.521,102.46,0.003,-34.382,180.01,0.15814
1.788,-29.37,-75.267,103.46,0.003,-34.522,180.01,8.2052
1.8,-29.37,-75.014,104.4,0.003,-34.739,180.01,7.85
1.812,-29.37,-74.762,105.28,0.003,-35.03,180.01,19.722
1.824,-29.37,-74.514,106.09,0.003,-35.387,180.01,15.138
1.836,-29.37,-74.272,106.83,0.003,-35.795,180.01,17.002
1.848,-29.37,-74.039,107.5,0.003,-36.235,180.01,18.87
1.86,-29.37,-73.816,108.09,0.003,-36.684,180.01,12.033
1.872,-29.37,-73.603,108.62,0.003,-37.121,180.01,16.416
1.884,-29.37,-73.409,109.08,0.003,-37.53,180.01,10.079
1.896,-29.37,-73.228,109.48,0.003,-37.922,180.01,11.151
1.908,-29.37,-73.061,109.83,0.0029999,-38.294,180.01,10.71
1.92,-29.37,-72.909,110.13,0.0030003,-38.64,180.01,14.532
1.932,-29.37,-72.772,110.39,0.0029989,-38.958,180.01,11.864
1.944,-29.37,-72.651,110.6,0.0030041,-39.243,180.01,11.471
1.956,-29.37,-72.546,110.78,0.0029053,-39.493,180.01,9.1318
1.968,-29.37,-72.457,110.93,0.0028986,-39.705,180.01,11.431
1.98,-29.37,-72.383,111.05,0.0029004,-39.877,180.01,10.4
1.992,-29.37,-72.326,111.14,0.0028999,-40.01,180.01,14.571
2.004,-29.37,-72.286,111.21,0.0029,-40.104,180.01,17.717
2.016,-29.37,-72.262,111.25,0.0029,-40.158,180.01,14.476
2.028,-29.37,-72.256,111.26,0.0029,-40.173,180.01,16.328
2.04,-29.37,-72.266,111.24,0.0029,-40.149,180.01,15.864
2.052,-29.37,-72.294,111.19,0.0029,-40.085,180.01,17.855
2.064,-29.37,-72.338,111.12,0.0029,-39.982,180.01,22.623
2.076,-29.37,-72.4,111.02,0.0029,-39.839,180.01,20.271
2.088,-29.37,-72.477,110.89,0.0029,-39.657,180.01,22.743
