Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
3.636,-122.825,-80.4537,76.40899999999999,0.00300001,-39.3678,180.01,2976.25136069226
3.648,-122.82700000000001,-80.063,77.9511,0.00299998,-39.2993,180.01,2777.5311908203894
3.66,-122.82799999999999,-79.6728,79.4911,0.00300007,-39.2307,180.01,2234.5731673935193
3.6719999999999997,-122.82799999999999,-79.2832,81.0289,0.00299979,-39.1624,180.01,2354.0948374571235
3.6839999999999997,-122.82799999999999,-78.8952,82.5601,0.00300049,-39.0943,180.01,2195.672241237092
3.696,-122.82799999999999,-78.5092,84.0839,0.00299948,-39.0265,180.01,2229.3120233813597
3.708,-122.82799999999999,-78.1253,85.59899999999999,0.00299708,-38.9592,180.01,2128.5609235500783
3.72,-122.82799999999999,-77.744,87.1038,0.00308899,-38.8922,180.01,2489.521106004963
3.7319999999999998,-122.82799999999999,-77.3662,88.5951,0.00310512,-38.8259,180.01,1945.9051176138641
3.7439999999999998,-122.82799999999999,-76.9921,90.0716,0.00309804,-38.7602,180.01,1603.7087718609048
3.7560000000000002,-122.82799999999999,-76.6224,91.5309,0.00310066,-38.6953,180.01,1503.2344358718233
3.7680000000000002,-122.82799999999999,-76.2577,92.97,0.0030998,-38.6313,180.01,1196.4801905399843
3.78,-122.82799999999999,-75.8985,94.3881,0.00310005,-38.5682,180.01,688.8169757828268
3.792,-122.82799999999999,-75.5453,95.7821,0.00309999,-38.5062,180.01,676.6561320483479
3.804,-122.82799999999999,-75.1994,97.1473,0.0031,-38.4455,180.01,902.8320320302354
3.8160000000000003,-122.82799999999999,-74.8609,98.4833,0.0031,-38.3861,180.01,462.38426127328586
3.8280000000000003,-122.82799999999999,-74.5309,99.7858,0.0031,-38.3282,180.01,518.3105181940961
3.84,-122.82799999999999,-74.211,101.04799999999999,0.0031,-38.272,180.01,571.837166890618
3.852,-122.82799999999999,-73.902,102.26799999999999,0.0031,-38.2178,180.01,399.7440492433243
3.864,-122.82799999999999,-73.6068,103.43,0.0031,-38.1684,180.01,417.43759173173805
3.8760000000000003,-122.82799999999999,-73.3242,104.521,0.0031,-38.135999999999996,180.01,411.069147309749
3.888,-122.82799999999999,-73.0475,105.545,0.0031,-38.1415,180.01,389.810810777227
3.9,-122.82799999999999,-72.7709,106.509,0.0031,-38.2028,180.01,414.5030383821503
3.912,-122.82799999999999,-72.4922,107.404,0.0031,-38.3273,180.01,402.78726469705265
3.924,-122.82799999999999,-72.2115,108.21600000000001,0.0031,-38.5135,180.01,394.8957505169984
3.9360000000000004,-122.82799999999999,-71.9291,108.93700000000001,0.0031,-38.7575,180.01,388.32490407525285
3.948,-122.82799999999999,-71.6461,109.571,0.00309999,-39.0538,180.01,388.2246146876251
3.96,-122.82799999999999,-71.36399999999999,110.12100000000001,0.00310001,-39.3954,180.01,408.63905491666566
3.972,-122.82799999999999,-71.084,110.59899999999999,0.00310001,-39.774,180.01,391.6865108016391
3.984,-122.82799999999999,-70.8075,111.014,0.00309994,-40.1794,180.01,409.88258195032193
3.9960000000000004,-122.82799999999999,-70.5361,111.37799999999999,0.00310001,-40.5969,180.01,419.87043385514613
4.008,-122.82799999999999,-70.2715,111.698,0.00310123,-41.011,180.01,383.56104222374717
4.02,-122.82799999999999,-70.0157,111.978,0.00300216,-41.4134,180.01,399.87560533738827
4.032,-122.82799999999999,-69.7704,112.223,0.00300233,-41.8032,180.01,381.24805484512507
4.044,-122.82799999999999,-69.5384,112.43799999999999,0.00290591,-42.1778,180.01,416.0648817368396
4.056,-122.82799999999999,-69.3225,112.62299999999999,0.00289725,-42.5329,180.01,402.7976112942983
4.0680000000000005,-122.82799999999999,-69.1253,112.78200000000001,0.00290477,-42.8625,180.01,384.8590258229506
4.08,-122.82799999999999,-68.9491,112.917,0.00280558,-43.1605,180.01,407.8077528295096
4.092,-122.82799999999999,-68.7953,113.029,0.00279844,-43.4224,180.01,418.0801854102569
4.104,-122.82799999999999,-68.6652,113.12100000000001,0.00280071,-43.6442,180.01,388.78632630015863
4.1160000000000005,-122.82799999999999,-68.5601,113.194,0.00279873,-43.8225,180.01,411.94188385708117
4.128,-122.82799999999999,-68.4802,113.249,0.00280436,-43.9572,180.01,393.3079134093417
4.14,-122.82799999999999,-68.4262,113.286,0.00270575,-44.0482,180.01,397.29253744724724
4.152,-122.82799999999999,-68.3979,113.305,0.00269818,-44.0956,180.01,394.7211153112018
4.164,-122.82799999999999,-68.3956,113.306,0.00270157,-44.0995,180.01,399.26067581012194
4.176,-122.82799999999999,-68.4193,113.29,0.00269554,-44.0597,180.01,419.2696930274344
4.188,-122.82799999999999,-68.4689,113.257,0.00279436,-43.9764,180.01,397.70688977762126
4.2,-122.82799999999999,-68.5442,113.205,0.0028015,-43.8494,180.01,407.049614087227
4.212,-122.82799999999999,-68.6448,113.135,0.0027995999999999997,-43.6788,180.01,393.8746549655906
4.224,-122.82799999999999,-68.7706,113.046,0.00280009,-43.4647,180.01,408.8892722176414
4.236000000000001,-122.82799999999999,-68.9203,112.93799999999999,0.00280006,-43.2095,180.01,385.6418507487168
4.248,-122.82799999999999,-69.0924,112.80799999999999,0.00279969,-42.9176,180.01,391.1498998800061
4.26,-122.82799999999999,-69.2857,112.654,0.00280117,-42.5931,180.01,422.27328727435247
4.272,-122.829,-69.4988,112.475,0.00279562,-42.2408,180.01,403.1129411892191
4.284,-122.835,-69.7303,112.26700000000001,0.00289441,-41.8647,180.01,390.9853624508725
4.296,-122.848,-69.9776,112.02600000000001,0.00290119,-41.4693,180.01,424.761024043919
4.308,-122.87299999999999,-70.2362,111.75200000000001,0.00290079,-41.0599,180.01,369.87142818091905
4.32,-122.914,-70.5028,111.44,0.00289547,-40.6406,180.01,453.8485418464106
4.332,-122.973,-70.7754,111.085,0.00299397,-40.2166,180.01,415.63005884768364
4.343999999999999,-123.056,-71.0526,110.681,0.00300134,-39.8023,180.01,1006.2966386258696
4.356,-123.17,-71.3323,110.21799999999999,0.00299972,-39.4153,180.01,1459.9618078667147
4.368,-123.322,-71.6138,109.682,0.00299906,-39.0659,180.01,1554.4079512353128
4.38,-123.51899999999999,-71.8951,109.065,0.00301242,-38.7632,180.01,1961.4684367669931
4.3919999999999995,-123.766,-72.1751,108.36,0.0031100000000000004,-38.5134,180.01,2081.8317013660626
4.404,-124.06200000000001,-72.4531,107.564,0.00309723,-38.3225,180.01,2203.9905597116394
4.416,-124.405,-72.7284,106.684,0.00310064,-38.1947,180.01,2372.951002009828
4.428,-124.785,-73.0021,105.73200000000001,0.00309987,-38.1304,180.01,2284.866569506461
4.44,-125.197,-73.2764,104.715,0.00310002,-38.1241,180.01,2394.728637253079
4.452,-125.639,-73.5552,103.63600000000001,0.0031,-38.1572,180.01,2607.731648398228
4.4639999999999995,-126.10799999999999,-73.8452,102.493,0.0031,-38.2076,180.01,3008.6257733134867
4.476,-126.59700000000001,-74.1472,101.3,0.0031,-38.2609,180.01,3594.3781708770207
4.488,-127.104,-74.4599,100.066,0.0031,-38.3157,180.01,4533.646477362884
4.5,-127.626,-74.7822,98.7942,0.0031,-38.3723,180.01,5767.673192391994
4.512,-128.162,-75.1132,97.4878,0.0031,-38.4304,180.01,6604.526194748424
4.524,-128.711,-75.4521,96.15,0.0031,-38.4899,180.01,7962.772783232182
4.5360000000000005,-129.27200000000002,-75.7981,94.7844,0.00309999,-38.5507,180.01,8478.279451541775
4.548,-129.843,-76.1506,93.39299999999999,0.00310005,-38.6126,180.01,7887.737523829585
4.56,-130.424,-76.5092,91.9777,0.0030998,-38.6755,180.01,7526.083159625749
4.572,-131.013,-76.8729,90.5426,0.0031006999999999996,-38.7393,180.01,7461.108099571303
4.584,-131.609,-77.2411,89.0891,0.00309777,-38.8039,180.01,7947.334564940958
4.596,-132.213,-77.6138,87.618,0.00310642,-38.8694,180.01,8143.606953235027
4.6080000000000005,-132.82299999999998,-77.99,86.133,0.00308296,-38.9354,180.01,6865.751458388558
4.62,-133.437,-78.3693,84.63600000000001,0.0029941,-39.001999999999995,180.01,7430.341916273066
4.632,-134.056,-78.7516,83.1274,0.00300045,-39.0691,180.01,7571.878543671974
4.644,-134.678,-79.1357,81.6113,0.00300028,-39.1366,180.01,7113.062768694821
4.656000000000001,-135.304,-79.5219,80.0868,0.0029998,-39.2043,180.01,5782.339652120162
4.668,-135.93200000000002,-79.9095,78.5575,0.00300009,-39.2725,180.01,5925.39473780822
4.68,-136.562,-80.2978,77.0257,0.00299997,-39.3415,180.01,6047.60319998854
4.692,-137.19299999999998,-80.6866,75.493,0.00300001,-39.4119,180.01,5453.863332573062
4.704,-137.825,-81.0754,73.9632,0.003,-39.4845,180.01,5701.532637864077
4.716,-138.459,-81.4636,72.4394,0.003,-39.5607,180.01,6596.803816357687
4.728,-139.096,-81.8512,70.9238,0.003,-39.6422,180.01,5839.409616607427
4.74,-139.735,-82.2376,69.4205,0.003,-39.7309,180.011,4981.7532373735885
4.752,-140.377,-82.6222,67.9346,0.003,-39.8291,180.01,5401.77412838286
4.763999999999999,-141.023,-83.0046,66.4704,0.003,-39.9389,180.011,4398.836093528436
4.776,-141.674,-83.3841,65.0324,0.003,-40.0632,180.011,3623.419248634998
4.788,-142.33100000000002,-83.7607,63.6254,0.003,-40.2048,180.01,4587.453560219752
4.8,-142.996,-84.1334,62.2548,0.003,-40.3663,180.011,4094.831935011504
4.812,-143.668,-84.5019,60.9259,0.003,-40.5506,180.011,3620.5024574412073
4.824,-144.34799999999998,-84.8656,59.6433,0.003,-40.7604,180.011,4530.507598278526
4.836,-145.039,-85.2239,58.4128,0.003,-40.9983,180.011,3444.15786921043
4.848,-145.739,-85.5759,57.2407,0.00299999,-41.2673,180.011,2526.4761014734127
4.86,-146.45,-85.9212,56.1322,0.00300001,-41.5704,180.011,2918.2259749361738
4.872,-147.174,-86.2587,55.0946,0.00300001,-41.911,180.011,1878.0427525896393
4.8839999999999995,-147.91,-86.5877,54.1359,0.00299986,-42.2927,180.011,1055.9040535238669
4.896,-148.659,-86.90700000000001,53.2638,0.00300072,-42.7192,180.011,1700.883918409486
4.908,-149.423,-87.2156,52.4869,0.00299705,-43.193999999999996,180.011,1269.2391835990973
4.92,-150.201,-87.5119,51.8144,0.00301111,-43.7204,180.011,743.6957948684496
4.9319999999999995,-150.99200000000002,-87.7945,51.2555,0.00293599,-44.3012,180.011,818.3794571828078
4.944,-151.796,-88.0619,50.818999999999996,0.00289174,-44.9387,180.011,532.9594031688921
4.956,-152.61,-88.3124,50.5127,0.00290219,-45.6337,180.011,404.4688819869629
4.968,-153.43200000000002,-88.5443,50.3421,0.00289943,-46.3851,180.011,388.8396017281159
4.98,-154.26,-88.7571,50.3097,0.00290015,-47.1927,180.011,417.75850113107975
4.992,-155.093,-88.9504,50.4158,0.00289996,-48.0554,180.011,389.6291715170018
5.004,-155.934,-89.1246,50.6608,0.00290001,-48.976000000000006,180.011,400.1631849931688
5.016,-156.783,-89.2802,51.044,0.0029,-49.955,180.011,402.5512661027963
5.0280000000000005,-157.645,-89.41799999999999,51.5662,0.0029,-50.9965,180.011,386.23364693656526
5.04,-158.52,-89.5387,52.2264,0.0029,-52.1019,180.011,411.0071859017532
5.052,-159.414,-89.64299999999999,53.0255,0.0029,-53.2755,180.011,389.1616372969608
5.064,-160.328,-89.7315,53.9631,0.0029,-54.5188,180.011,376.254862393532
5.0760000000000005,-161.262,-89.8048,55.036,0.0029,-55.8314,180.011,411.4437221934443
5.088,-162.217,-89.8636,56.2394,0.0029,-57.2117,180.011,348.8588878702292
5.1,-163.187,-89.9091,57.556000000000004,0.0029,-58.6473,180.011,476.29793587948416
5.112,-164.17,-89.9432,58.9716,0.0029,-60.1322,180.011,365.98198517373817
5.124,-165.16299999999998,-89.9676,60.4677,0.0029,-61.6559,180.011,2653.4798422430904
5.136,-166.162,-89.9843,62.0258,0.0029,-63.2081,180.011,4588.424262133536
5.148,-167.165,-89.995,63.6298,0.0029,-64.7805,180.011,5613.838896360333
5.16,-168.169,-90.0012,65.2645,0.0029,-66.3649,180.011,7320.733383209279
5.172000000000001,-169.17,-90.0044,66.9146,0.0029,-67.952,180.011,8538.44330573177
5.184,-170.167,-90.0057,68.571,0.0029,-69.5378,180.011,10146.386603529778
5.196000000000001,-171.15900000000002,-90.0061,70.226,0.0029,-71.1185,180.011,11310.621678007092
5.207999999999999,-172.15099999999998,-90.0062,71.8821,0.0029,-72.6987,180.011,12064.465320739908
5.22,-173.139,-90.0062,73.5322,0.0029,-74.2732,180.011,12375.983350483302
5.232,-174.11900000000003,-90.0062,75.1686,0.0029,-75.8345,180.011,10752.707694775967
5.244,-175.085,-90.0062,76.7828,0.0029,-77.3745,180.011,10307.358168671346
5.256,-176.02900000000002,-90.0062,78.3598,0.0029,-78.8793,180.011,8610.693648412656
5.268,-176.94400000000002,-90.0062,79.8875,0.0029,-80.3369,180.011,6702.103797960322
5.28,-177.81900000000002,-90.0062,81.3485,0.0029,-81.7309,180.011,5620.013985565398
5.292000000000001,-178.644,-90.0062,82.7269,0.0029,-83.046,180.011,3985.347612178763
5.303999999999999,-179.40900000000002,-90.0062,84.0048,0.0029,-84.2652,180.011,2852.68892659596
5.316,-180.104,-90.0062,85.1653,0.0029,-85.3726,180.011,2308.9162425632126
5.327999999999999,-180.72099999999998,-90.0062,86.1962,0.0029,-86.3561,180.011,2167.6672501515336
5.34,-181.25799999999998,-90.0062,87.0922,0.0029,-87.211,180.011,2994.1115809132098
5.352,-181.71400000000003,-90.0062,87.8549,0.0029,-87.9387,180.011,1195.8685462732878
5.364,-182.09099999999998,-90.0062,88.4844,0.0029,-88.5394,180.011,741.0099155754666
5.376,-182.388,-90.0062,88.9805,0.0029,-89.0128,180.011,417.8681475677366
5.388,-182.612,-90.0062,89.3537,0.0029,-89.3688,180.011,393.106381161307
5.4,-182.77200000000002,-90.0062,89.6223,0.0029,-89.625,180.011,407.580118576863
5.412000000000001,-182.88099999999997,-90.0062,89.8035,0.0029,-89.79799999999999,180.011,406.63150799780027
5.4239999999999995,-182.947,-90.0062,89.9146,0.0029,-89.904,180.011,403.0256618919084
5.436,-182.982,-90.0062,89.9724,0.0029,-89.9591,180.011,395.07682827758094
5.4479999999999995,-182.99599999999998,-90.0062,89.9952,0.0029,-89.9809,180.011,380.43825029780623
5.46,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,406.8403867318922
5.472,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,384.70081959577755
