Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
3.6719999999999997,-122.82799999999999,-79.2581,81.1282,0.0029997,-39.158,180.01,1961.4849172370714
3.6839999999999997,-122.82799999999999,-78.8731,82.6475,0.00300079,-39.0904,180.01,2165.3791121053414
3.696,-122.82799999999999,-78.4898,84.1603,0.00299859,-39.0231,180.01,2051.422225279404
3.708,-122.82799999999999,-78.1086,85.6646,0.0029993000000000003,-38.9562,180.01,2166.6273928832024
3.72,-122.82799999999999,-77.7304,87.1576,0.00309185,-38.8898,180.01,2377.000921726609
3.7319999999999998,-122.82799999999999,-77.355,88.6391,0.00310448,-38.8239,180.01,1963.751071656866
3.7439999999999998,-122.82799999999999,-76.9833,90.1065,0.00309817,-38.7587,180.01,1616.5624628982537
3.7560000000000002,-122.82799999999999,-76.6159,91.5564,0.00310063,-38.6941,180.01,1377.9223188308883
3.7680000000000002,-122.82799999999999,-76.2532,92.9877,0.0030998,-38.6305,180.01,970.3523768596464
3.78,-122.82799999999999,-75.8955,94.3998,0.00310005,-38.5677,180.01,710.8180349148131
3.792,-122.82799999999999,-75.5437,95.7885,0.00309999,-38.506,180.01,674.6374558571798
3.804,-122.82799999999999,-75.1987,97.1501,0.0031,-38.4454,180.01,634.4923492611533
3.8160000000000003,-122.82799999999999,-74.8608,98.484,0.0031,-38.3861,180.01,554.118732815185
3.8280000000000003,-122.82799999999999,-74.5308,99.7862,0.0031,-38.3282,180.01,692.9617141549121
3.84,-122.82799999999999,-74.2095,101.054,0.0031,-38.2717,180.01,568.5940225551083
3.852,-122.82799999999999,-73.899,102.28,0.0031,-38.2173,180.01,373.2493184147583
3.864,-122.82799999999999,-73.6028,103.446,0.0031,-38.1678,180.01,405.37626904772185
3.8760000000000003,-122.82799999999999,-73.3197,104.538,0.0031,-38.1357,180.01,395.06787030863484
3.888,-122.82799999999999,-73.043,105.561,0.0031,-38.141999999999996,180.01,410.7793513977026
3.9,-122.82799999999999,-72.766,106.52600000000001,0.0031,-38.2045,180.01,415.6604528369365
3.912,-122.82799999999999,-72.4857,107.42399999999999,0.0031,-38.3309,180.01,409.62576676755197
3.924,-122.82799999999999,-72.2029,108.23899999999999,0.0031,-38.52,180.01,386.31064113379693
3.9360000000000004,-122.82799999999999,-71.9191,108.961,0.0031,-38.7672,180.01,412.18042674624996
3.948,-122.82799999999999,-71.6355,109.59299999999999,0.0031,-39.0658,180.01,417.8327666525568
3.96,-122.82799999999999,-71.3532,110.141,0.00309999,-39.4093,180.01,435.90742844499766
3.972,-122.82799999999999,-71.0734,110.616,0.00310006,-39.7891,180.01,380.6907898404858
3.984,-122.82799999999999,-70.7974,111.02799999999999,0.00309975,-40.1945,180.01,371.88729379423654
3.9960000000000004,-122.82799999999999,-70.5267,111.39,0.00310067,-40.6115,180.01,395.65337007658565
4.008,-122.82799999999999,-70.2628,111.708,0.00309904,-41.0246,180.01,384.59243238291776
4.02,-122.82799999999999,-70.0073,111.98700000000001,0.00300043,-41.4266,180.01,385.4775441770978
4.032,-122.82799999999999,-69.7623,112.23100000000001,0.00300118,-41.8163,180.01,388.22826283637175
4.044,-122.82799999999999,-69.5302,112.445,0.00290289,-42.1912,180.01,400.87595004970547
4.056,-122.82799999999999,-69.3138,112.63,0.00289872,-42.5474,180.01,398.37514124872934
4.0680000000000005,-122.82799999999999,-69.1174,112.789,0.00290236,-42.8758,180.01,406.9630057417047
4.08,-122.82799999999999,-68.9421,112.92200000000001,0.00280243,-43.1724,180.01,395.5695645634142
4.092,-122.82799999999999,-68.7893,113.03299999999999,0.00279931,-43.4327,180.01,403.99994325473995
4.104,-122.82799999999999,-68.6603,113.124,0.00280033,-43.6527,180.01,386.0533589526201
4.1160000000000005,-122.82799999999999,-68.5561,113.197,0.00279937,-43.8292,180.01,387.89606249728246
4.128,-122.82799999999999,-68.4774,113.251,0.00280218,-43.961999999999996,180.01,391.239657647097
4.14,-122.82799999999999,-68.4245,113.287,0.00270251,-44.0511,180.01,392.2678625887877
4.152,-122.82799999999999,-68.3973,113.305,0.00269918,-44.0967,180.01,406.0868286039963
4.164,-122.82799999999999,-68.396,113.306,0.00270076,-44.0987,180.01,408.9205372934021
4.176,-122.82799999999999,-68.4209,113.289,0.00269777,-44.0571,180.01,402.03955353928154
4.188,-122.82799999999999,-68.4716,113.255,0.00279754,-43.9719,180.01,393.7155170862796
4.2,-122.82799999999999,-68.5479,113.20200000000001,0.00280066,-43.8431,180.01,385.41395752929895
4.212,-122.82799999999999,-68.6497,113.132,0.00279983,-43.6706,180.01,379.6775350586224
4.224,-122.82799999999999,-68.7765,113.042,0.00280004,-43.4547,180.01,395.51671269118094
4.236000000000001,-122.82799999999999,-68.9271,112.93299999999999,0.00280003,-43.1978,180.01,409.81443905065487
4.248,-122.82799999999999,-69.1001,112.802,0.00279985,-42.9044,180.01,391.3024694385701
4.26,-122.82799999999999,-69.2944,112.647,0.00280059,-42.5787,180.01,415.92420024246866
4.272,-122.829,-69.5083,112.46700000000001,0.00279781,-42.2252,180.01,395.1206732408031
4.284,-122.835,-69.7405,112.257,0.00289757,-41.8482,180.01,417.7741046106829
4.296,-122.84899999999999,-69.9884,112.015,0.00290051,-41.4521,180.01,391.5004319057519
4.308,-122.875,-70.2457,111.741,0.00290049,-41.0449,180.01,397.80546941768716
4.32,-122.915,-70.5106,111.43,0.00289683,-40.6284,180.01,403.19224538491056
4.332,-122.975,-70.7814,111.07700000000001,0.0029956999999999996,-40.2073,180.01,392.6094780578334
4.343999999999999,-123.05799999999999,-71.0571,110.67399999999999,0.003001,-39.7959,180.01,466.47859764188286
4.356,-123.17200000000001,-71.3361,110.212,0.00299985,-39.4103,180.01,1207.8056593966842
4.368,-123.324,-71.6173,109.675,0.00299875,-39.0618,180.01,1588.1211960712901
4.38,-123.522,-71.8997,109.054,0.00301423,-38.7585,180.01,1908.511424621559
4.3919999999999995,-123.772,-72.1819,108.34200000000001,0.0031101999999999996,-38.5081,180.01,2151.0195915647596
4.404,-124.074,-72.4629,107.53399999999999,0.00309733,-38.3169,180.01,2259.058571493402
4.416,-124.421,-72.7412,106.641,0.00310057,-38.1903,180.01,2408.4590963488677
4.428,-124.805,-73.0162,105.681,0.00309989,-38.1288,180.01,2258.0397048105215
4.44,-125.219,-73.2906,104.661,0.00310002,-38.125,180.01,2284.180382111801
4.452,-125.663,-73.5705,103.57600000000001,0.0031,-38.1596,180.01,2561.0682631220907
4.4639999999999995,-126.137,-73.8632,102.42200000000001,0.0031,-38.2108,180.01,2993.1713437733524
4.476,-126.633,-74.169,101.214,0.0031,-38.2647,180.01,3617.9692779038414
4.488,-127.14399999999999,-74.4848,99.9679,0.0031,-38.3201,180.01,4801.710943376283
4.5,-127.671,-74.8097,98.6856,0.0031,-38.3771,180.01,6104.611109510976
4.512,-128.209,-75.1422,97.3732,0.0031,-38.4355,180.01,7086.088800756051
4.524,-128.76,-75.4823,96.0307,0.0031,-38.4952,180.01,8591.78002365444
4.5360000000000005,-129.322,-75.8292,94.6614,0.00309999,-38.5561,180.01,8733.937610870855
4.548,-129.894,-76.182,93.26899999999999,0.00310005,-38.6181,180.01,7561.283991170792
4.56,-130.474,-76.5401,91.8559,0.0030998,-38.6809,180.01,6844.910976955635
4.572,-131.062,-76.9032,90.4229,0.00310075,-38.7446,180.01,7419.677922275116
4.584,-131.657,-77.2707,88.97200000000001,0.00309745,-38.8091,180.01,8541.913855628618
4.596,-132.259,-77.6421,87.506,0.00310787,-38.8744,180.01,8512.223364408343
4.6080000000000005,-132.866,-78.0169,86.0268,0.00307629,-38.9402,180.01,6928.914885378174
4.62,-133.47799999999998,-78.3946,84.5361,0.00299201,-39.0064,180.01,7624.343979293974
4.632,-134.094,-78.7747,83.0361,0.00300121,-39.0731,180.01,7622.153878667051
4.644,-134.713,-79.1569,81.5276,0.00300003,-39.1403,180.01,6577.078719770486
4.656000000000001,-135.335,-79.5409,80.0119,0.00299987,-39.2077,180.01,5328.116840366624
4.668,-135.959,-79.9258,78.4929,0.00300007,-39.2754,180.01,5421.000201132173
4.68,-136.584,-80.3115,76.9716,0.00299997,-39.3439,180.01,5228.439422479846
4.692,-137.211,-80.6977,75.4495,0.00300001,-39.4139,180.01,5243.881375369112
4.704,-137.839,-81.0838,73.9302,0.003,-39.4861,180.01,6266.662677941867
4.716,-138.468,-81.4692,72.4176,0.003,-39.5619,180.01,6542.724630352001
4.728,-139.1,-81.8538,70.9136,0.003,-39.6428,180.01,5620.916996083431
4.74,-139.734,-82.2372,69.422,0.003,-39.7308,180.011,5301.402481220459
4.752,-140.371,-82.6186,67.9484,0.003,-39.8281,180.01,4916.248890376313
4.763999999999999,-141.012,-82.9979,66.4957,0.003,-39.9369,180.011,3656.69925773631
4.776,-141.658,-83.3748,65.0676,0.003,-40.0599,180.011,3557.929855072978
4.788,-142.31,-83.7485,63.6707,0.003,-40.1998,180.01,4155.446261061656
4.8,-142.968,-84.1183,62.3099,0.003,-40.3593,180.011,3875.3935906280167
4.812,-143.635,-84.4843,60.9888,0.003,-40.5412,180.011,4059.3463108515148
4.824,-144.31,-84.8456,59.7132,0.003,-40.748000000000005,180.011,4750.35561942647
4.836,-144.995,-85.2014,58.4891,0.003,-40.9824,180.011,3268.648292846334
4.848,-145.689,-85.5514,57.3211,0.00299999,-41.2473,180.011,2549.9746675495235
4.86,-146.395,-85.8949,56.215,0.003,-41.5458,180.011,2712.960189985306
4.872,-147.113,-86.2308,55.1783,0.00300003,-41.881,180.011,1462.0226870467445
4.8839999999999995,-147.844,-86.5588,54.2177,0.0029998,-42.257,180.011,871.8766606812325
4.896,-148.589,-86.8776,53.3415,0.00300083,-42.6773,180.011,1635.8941356017451
4.908,-149.34799999999998,-87.186,52.5581,0.00299689,-43.1456,180.011,1356.9073475326331
4.92,-150.124,-87.4833,51.8758,0.00301102,-43.6662,180.011,770.9075951956695
4.9319999999999995,-150.914,-87.7676,51.3048,0.00294704,-44.242,180.011,1093.2209395953162
4.944,-151.719,-88.0373,50.8549,0.00289038,-44.8758,180.011,846.3114902432822
4.956,-152.536,-88.2906,50.5348,0.00290253,-45.5686,180.011,356.4936464444137
4.968,-153.36,-88.5249,50.3515,0.00289933,-46.3174,180.011,413.6793376314771
4.98,-154.188,-88.7393,50.3069,0.00290018,-47.1201,180.011,394.6580142452628
4.992,-155.02,-88.9342,50.401,0.00289995,-47.9777,180.011,404.0546921785768
5.004,-155.859,-89.11,50.6336,0.00290001,-48.8925,180.011,393.3221330739074
5.016,-156.708,-89.2673,51.0049,0.0029,-49.8667,180.011,406.2562636706231
5.0280000000000005,-157.56799999999998,-89.4066,51.5146,0.0029,-50.9022,180.011,410.93056843816686
5.04,-158.44299999999998,-89.5288,52.1629,0.0029,-52.0023,180.011,385.01567141128567
5.052,-159.335,-89.6345,52.9496,0.0029,-53.1695,180.011,407.1201818485008
5.064,-160.246,-89.7242,53.8744,0.0029,-54.4057,180.011,377.17181123881977
5.0760000000000005,-161.181,-89.79899999999999,54.9388,0.0029,-55.716,180.011,364.11259941731294
5.088,-162.138,-89.8593,56.1349,0.0029,-57.0948,180.011,394.81984661164614
5.1,-163.11,-89.906,57.4485,0.0029,-58.5323,180.011,377.19697672729643
5.112,-164.09599999999998,-89.941,58.8621,0.0029,-60.0191,180.011,401.74403488792257
5.124,-165.092,-89.9662,60.3581,0.0029,-61.5456,180.011,531.0551061786132
5.136,-166.095,-89.9834,61.9192,0.0029,-63.1029,180.011,4043.921618897108
5.148,-167.10299999999998,-89.9944,63.5289,0.0029,-64.6822,180.011,5781.0333046472215
5.16,-168.11,-90.0009,65.1677,0.0029,-66.2715,180.011,7136.976985412711
5.172000000000001,-169.113,-90.0042,66.821,0.0029,-67.8621,180.011,8745.741279906779
5.184,-170.111,-90.0057,68.4773,0.0029,-69.4482,180.011,9755.53050684995
5.196000000000001,-171.104,-90.0061,70.1336,0.0029,-71.0303,180.011,11817.288121342859
5.207999999999999,-172.09599999999998,-90.0062,71.7898,0.0029,-72.6107,180.011,12487.239266960656
5.22,-173.08700000000002,-90.0062,73.4452,0.0029,-74.1901,180.011,12320.548237400839
5.232,-174.072,-90.0062,75.0909,0.0029,-75.7603,180.011,11096.535797713761
5.244,-175.046,-90.0062,76.7177,0.0029,-77.3124,180.011,10279.651772354164
5.256,-176.0,-90.0062,78.3112,0.0029,-78.8328,180.011,8734.907811081666
5.268,-176.923,-90.0062,79.8532,0.0029,-80.3042,180.011,6909.646864515649
5.28,-177.80599999999998,-90.0062,81.3267,0.0029,-81.7101,180.011,5256.6920602736445
5.292000000000001,-178.637,-90.0062,82.7153,0.0029,-83.035,180.011,3422.4360331590615
5.303999999999999,-179.407,-90.0062,84.0013,0.0029,-84.2619,180.011,2584.922387483821
5.316,-180.104,-90.0062,85.1657,0.0029,-85.3729,180.011,1961.0796697826995
5.327999999999999,-180.72099999999998,-90.0062,86.1961,0.0029,-86.35600000000001,180.011,2486.8627923116883
5.34,-181.25799999999998,-90.0062,87.0922,0.0029,-87.2111,180.011,2912.84627321555
5.352,-181.71400000000003,-90.0062,87.8549,0.0029,-87.9387,180.011,2013.2114256708253
5.364,-182.09099999999998,-90.0062,88.4844,0.0029,-88.5394,180.011,985.4009879407777
5.376,-182.388,-90.0062,88.9805,0.0029,-89.0128,180.011,494.42846307195856
5.388,-182.612,-90.0062,89.3537,0.0029,-89.3688,180.011,380.2713404347382
5.4,-182.77200000000002,-90.0062,89.6223,0.0029,-89.625,180.011,410.15015146294286
5.412000000000001,-182.88099999999997,-90.0062,89.8035,0.0029,-89.79799999999999,180.011,392.30345835578686
5.4239999999999995,-182.947,-90.0062,89.9146,0.0029,-89.904,180.011,384.7665894583637
5.436,-182.982,-90.0062,89.9724,0.0029,-89.9591,180.011,383.79829557159195
5.4479999999999995,-182.99599999999998,-90.0062,89.9952,0.0029,-89.9809,180.011,384.8155586776879
5.46,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,426.7539224761349
5.472,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,400.71464695770266
