,Time,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Angle 6,Power
288,3.468,-121.10600000000001,-85.6761,55.7965,0.00299998,-40.2845,180.011,1853.1952735413079
289,3.48,-121.448,-85.3288,57.1673,0.003,-40.2236,180.011,1860.582090981817
290,3.492,-121.73700000000001,-84.9754,58.5622,0.003,-40.1615,180.011,1619.9549819660351
291,3.5039999999999996,-121.98,-84.6161,59.9804,0.003,-40.0985,180.011,1535.2753597734122
292,3.516,-122.182,-84.2516,61.4189,0.003,-40.0345,180.011,1631.0285193963678
293,3.528,-122.346,-83.8826,62.8754,0.003,-39.9698,180.011,1321.8132946920448
294,3.54,-122.478,-83.5094,64.3481,0.003,-39.9042,180.01,1646.3384849326665
295,3.552,-122.58200000000001,-83.1328,65.8346,0.003,-39.8381,180.011,2129.074965875466
296,3.5639999999999996,-122.662,-82.7531,67.3333,0.003,-39.7714,180.01,2055.750190266422
297,3.576,-122.721,-82.3707,68.8427,0.003,-39.7043,180.011,2572.025131880502
298,3.588,-122.76299999999999,-81.986,70.3611,0.003,-39.6368,180.01,3043.287779140932
299,3.6,-122.791,-81.5995,71.8866,0.003,-39.5689,180.01,3112.4297506364387
300,3.612,-122.809,-81.2117,73.417,0.003,-39.5009,180.01,3140.8063634079726
301,3.6239999999999997,-122.819,-80.8231,74.95100000000001,0.003,-39.4326,180.01,2903.2694388640075
302,3.636,-122.825,-80.4341,76.4864,0.00300001,-39.3644,180.01,3039.6472817176937
303,3.648,-122.82700000000001,-80.0453,78.0211,0.00299997,-39.2962,180.01,2422.8110107512853
304,3.66,-122.82799999999999,-79.6566,79.5551,0.00300009,-39.2279,180.01,2250.5184668541624
305,3.6719999999999997,-122.82799999999999,-79.2687,81.0862,0.00299974,-39.1599,180.01,2220.94125257872
306,3.6839999999999997,-122.82799999999999,-78.8825,82.6103,0.00300066,-39.092,180.01,2140.0606098357275
307,3.696,-122.82799999999999,-78.4977,84.1292,0.00299897,-39.0245,180.01,2196.083853619674
308,3.708,-122.82799999999999,-78.1153,85.6382,0.00299837,-38.9574,180.01,2187.5630766053155
309,3.72,-122.82799999999999,-77.7356,87.1371,0.00309077,-38.8907,180.01,2433.0085031688777
310,3.7319999999999998,-122.82799999999999,-77.3593,88.6223,0.00310473,-38.8247,180.01,1774.0589567738705
311,3.7439999999999998,-122.82799999999999,-76.9864,90.094,0.00309812,-38.7592,180.01,1522.6565967684826
312,3.7560000000000002,-122.82799999999999,-76.6181,91.5478,0.00310064,-38.6945,180.01,1414.6957488728103
313,3.7680000000000002,-122.82799999999999,-76.2546,92.9824,0.0030998,-38.6307,180.01,908.8577968925815
314,3.78,-122.82799999999999,-75.8963,94.3968,0.00310005,-38.5678,180.01,542.511245252807
315,3.792,-122.82799999999999,-75.5441,95.7868,0.00309999,-38.506,180.01,886.4498385928875
316,3.804,-122.82799999999999,-75.1986,97.1505,0.0031,-38.4454,180.01,586.0896939116142
317,3.8160000000000003,-122.82799999999999,-74.8605,98.485,0.0031,-38.385999999999996,180.01,482.16478647479516
318,3.8280000000000003,-122.82799999999999,-74.5309,99.7859,0.0031,-38.3282,180.01,778.6629481952423
319,3.84,-122.82799999999999,-74.2104,101.051,0.0031,-38.2719,180.01,427.3721702082768
320,3.852,-122.82799999999999,-73.9009,102.272,0.0031,-38.2176,180.01,406.8209747080859
321,3.864,-122.82799999999999,-73.6053,103.436,0.0031,-38.1682,180.01,399.5567675902042
322,3.8760000000000003,-122.82799999999999,-73.3229,104.52600000000001,0.0031,-38.1359,180.01,404.74255146749607
323,3.888,-122.82799999999999,-73.0461,105.55,0.0031,-38.1416,180.01,362.0696548392527
324,3.9,-122.82799999999999,-72.7691,106.515,0.0031,-38.2035,180.01,413.5667945881144
325,3.912,-122.82799999999999,-72.4899,107.411,0.0031,-38.3286,180.01,425.54880252699195
326,3.924,-122.82799999999999,-72.2082,108.225,0.0031,-38.516,180.01,386.0308273030476
327,3.9360000000000004,-122.82799999999999,-71.9251,108.947,0.0031,-38.7613,180.01,394.0405490768819
328,3.948,-122.82799999999999,-71.6419,109.58,0.0031,-39.0586,180.01,391.62138872213154
329,3.96,-122.82799999999999,-71.3598,110.12899999999999,0.0031,-39.4008,180.01,399.6682765927681
330,3.972,-122.82799999999999,-71.0798,110.605,0.00310003,-39.7799,180.01,410.84728314853453
331,3.984,-122.82799999999999,-70.8036,111.02,0.00309987,-40.1852,180.01,384.4145682117269
332,3.9960000000000004,-122.82799999999999,-70.5325,111.383,0.00310026,-40.6025,180.01,405.62691827339205
333,4.008,-122.82799999999999,-70.2682,111.70200000000001,0.00310044,-41.0161,180.01,400.63550468777413
334,4.02,-122.82799999999999,-70.0125,111.98100000000001,0.00300148,-41.4183,180.01,396.99265791603057
335,4.032,-122.82799999999999,-69.7674,112.226,0.00300194,-41.808,180.01,397.2261829127889
336,4.044,-122.82799999999999,-69.5354,112.44,0.00290479,-42.1827,180.01,403.4153757972107
337,4.056,-122.82799999999999,-69.3194,112.626,0.00289777,-42.538000000000004,180.01,412.8298671104716
338,4.0680000000000005,-122.82799999999999,-69.1225,112.785,0.00290396,-42.8672,180.01,423.82812266749164
339,4.08,-122.82799999999999,-68.9466,112.919,0.00280443,-43.1647,180.01,390.3766674842795
340,4.092,-122.82799999999999,-68.7931,113.031,0.00279876,-43.4261,180.01,413.6722286902551
341,4.104,-122.82799999999999,-68.6635,113.12200000000001,0.00280057,-43.6472,180.01,402.88188244666685
342,4.1160000000000005,-122.82799999999999,-68.5587,113.195,0.00279895,-43.8249,180.01,388.0314264283943
343,4.128,-122.82799999999999,-68.4792,113.249,0.00280363,-43.9589,180.01,387.83228036865034
344,4.14,-122.82799999999999,-68.4256,113.286,0.00270456,-44.0492,180.01,396.0583934735318
345,4.152,-122.82799999999999,-68.3977,113.305,0.00269854,-44.096000000000004,180.01,425.1208642968008
346,4.164,-122.82799999999999,-68.3957,113.306,0.00270129,-44.0992,180.01,394.85636820537655
347,4.176,-122.82799999999999,-68.4199,113.29,0.00269629,-44.0588,180.01,400.92493556053563
348,4.188,-122.82799999999999,-68.4698,113.256,0.00279552,-43.9748,180.01,401.73762178482974
349,4.2,-122.82799999999999,-68.5455,113.204,0.00280119,-43.8472,180.01,377.49319353584394
350,4.212,-122.82799999999999,-68.6466,113.134,0.00279969,-43.6759,180.01,405.73575878064986
351,4.224,-122.82799999999999,-68.7727,113.045,0.00280007,-43.4612,180.01,403.85092109664714
352,4.236000000000001,-122.82799999999999,-68.9227,112.936,0.00280005,-43.2054,180.01,398.93802621324085
353,4.248,-122.82799999999999,-69.0951,112.806,0.00279974,-42.9129,180.01,394.03225698095554
354,4.26,-122.82799999999999,-69.2888,112.652,0.00280098,-42.588,180.01,389.3901042686467
355,4.272,-122.829,-69.5022,112.47200000000001,0.00279635,-42.2353,180.01,404.9806325646024
356,4.284,-122.835,-69.7338,112.26299999999999,0.00289557,-41.8589,180.01,378.6278972494112
357,4.296,-122.84899999999999,-69.9814,112.023,0.00290094,-41.4632,180.01,405.0413111751973
358,4.308,-122.874,-70.2395,111.74799999999999,0.00290069,-41.0546,180.01,398.12352719412894
359,4.32,-122.914,-70.5054,111.43700000000001,0.00289589,-40.6366,180.01,411.663583221387
360,4.332,-122.97399999999999,-70.7773,111.083,0.00299451,-40.2137,180.01,382.0544598300236
361,4.343999999999999,-123.057,-71.0535,110.68,0.00300127,-39.8009,180.01,704.7128914919326
362,4.356,-123.17,-71.333,110.21700000000001,0.00299974,-39.4143,180.01,1473.0540146998121
363,4.368,-123.322,-71.6142,109.681,0.00299901,-39.0654,180.01,1684.0974160617088
364,4.38,-123.51899999999999,-71.8961,109.06299999999999,0.00301282,-38.7621,180.01,1983.160150451306
365,4.3919999999999995,-123.76700000000001,-72.17699999999999,108.355,0.00311007,-38.512,180.01,2177.444180887471
366,4.404,-124.066,-72.4562,107.555,0.00309726,-38.3207,180.01,2271.826077220319
367,4.416,-124.41,-72.7328,106.67,0.00310062,-38.1932,180.01,2338.9214553999423
368,4.428,-124.792,-73.0068,105.715,0.00309988,-38.1299,180.01,2306.4310228697404
369,4.44,-125.205,-73.2812,104.697,0.00310002,-38.1244,180.01,2334.0994423460807
370,4.452,-125.647,-73.5606,103.615,0.0031,-38.158,180.01,2728.2309761225133
371,4.4639999999999995,-126.119,-73.8518,102.46700000000001,0.0031,-38.2087,180.01,3091.918217447516
372,4.476,-126.611,-74.1556,101.26700000000001,0.0031,-38.2624,180.01,3925.621413086106
373,4.488,-127.12100000000001,-74.4702,100.02600000000001,0.0031,-38.3175,180.01,5013.760162139606
374,4.5,-127.645,-74.7938,98.7482,0.0031,-38.3744,180.01,6057.076207832277
375,4.512,-128.183,-75.126,97.4373,0.0031,-38.4327,180.01,7376.1272123268
376,4.524,-128.733,-75.4657,96.0963,0.0031,-38.4923,180.01,8326.65904926973
377,4.5360000000000005,-129.295,-75.8125,94.7273,0.00309999,-38.5532,180.01,8459.396788766102
378,4.548,-129.86700000000002,-76.1653,93.335,0.00310005,-38.6151,180.01,7535.640756577973
379,4.56,-130.447,-76.5237,91.9203,0.00309979,-38.678000000000004,180.01,7240.276284341144
380,4.572,-131.036,-76.8875,90.4847,0.00310073,-38.7419,180.01,7510.13982092781
381,4.584,-131.63299999999998,-77.2557,89.0313,0.00309761,-38.8065,180.01,8563.39685820155
382,4.596,-132.236,-77.6278,87.5625,0.00310716,-38.8719,180.01,7807.767616923193
383,4.6080000000000005,-132.844,-78.0033,86.0805,0.00307972,-38.9378,180.01,7058.222624874798
384,4.62,-133.457,-78.3819,84.5864,0.00299298,-39.0042,180.01,7644.773542546068
385,4.632,-134.075,-78.7634,83.0809,0.00300086,-39.0711,180.01,7575.441603318874
386,4.644,-134.696,-79.1467,81.5681,0.00300015,-39.1385,180.01,6304.6091961243
387,4.656000000000001,-135.32,-79.5317,80.048,0.00299984,-39.2061,180.01,5621.673977818333
388,4.668,-135.946,-79.9181,78.5233,0.00300008,-39.2741,180.01,5710.525058228087
389,4.68,-136.57399999999998,-80.3053,76.9961,0.00299997,-39.3428,180.01,5306.135564675283
390,4.692,-137.203,-80.6927,75.4691,0.00300001,-39.413000000000004,180.01,5724.15306525445
391,4.704,-137.833,-81.0801,73.9447,0.003,-39.4854,180.01,6140.01217402799
392,4.716,-138.465,-81.4672,72.4251,0.003,-39.5615,180.01,6328.312414383169
393,4.728,-139.099,-81.8534,70.9153,0.003,-39.6427,180.01,5284.987097906007
394,4.74,-139.735,-82.238,69.4188,0.003,-39.731,180.011,5275.860847980324
395,4.752,-140.375,-82.6213,67.9383,0.003,-39.8288,180.01,5105.628962003523
396,4.763999999999999,-141.019,-83.0022,66.4794,0.003,-39.9382,180.011,3639.6066810623774
397,4.776,-141.668,-83.3804,65.0465,0.003,-40.0619,180.011,3690.859708152804
398,4.788,-142.322,-83.7553,63.6452,0.003,-40.2026,180.01,4503.315686820413
399,4.8,-142.983,-84.1267,62.2792,0.003,-40.3632,180.011,3824.823811619122
400,4.812,-143.653,-84.494,60.9542,0.003,-40.5463,180.011,4018.5855545429677
401,4.824,-144.33100000000002,-84.8565,59.675,0.003,-40.7547,180.011,4342.953514808518
402,4.836,-145.019,-85.2137,58.4475,0.003,-40.99100000000001,180.011,3163.082406859841
403,4.848,-145.716,-85.5646,57.2778,0.00299999,-41.258,180.011,2538.8878126896034
404,4.86,-146.424,-85.9088,56.17100000000001,0.00300001,-41.5588,180.011,2357.847072357428
405,4.872,-147.145,-86.2457,55.1337,0.00300002,-41.8969,180.011,1582.1913240704187
406,4.8839999999999995,-147.879,-86.5741,54.1745,0.00299983,-42.2758,180.011,1197.7696279465436
407,4.896,-148.626,-86.89299999999999,53.3006,0.00300078,-42.6992,180.011,1517.515965980856
408,4.908,-149.388,-87.2017,52.5201,0.00299694,-43.1713,180.011,1063.9226040284454
409,4.92,-150.165,-87.4984,51.8431,0.0030112,-43.6948,180.011,792.9630126732017
410,4.9319999999999995,-150.955,-87.7818,51.2787,0.00294119,-44.2731,180.011,990.8365597261991
411,4.944,-151.759,-88.0501,50.836000000000006,0.002891,-44.9086,180.011,524.1634743784152
412,4.956,-152.57399999999998,-88.3017,50.5235,0.00290238,-45.6015,180.011,420.48603036573263
413,4.968,-153.39600000000002,-88.5346,50.3467,0.00289938,-46.3512,180.011,425.39808824882505
414,4.98,-154.22299999999998,-88.7482,50.3081,0.00290016,-47.1561,180.011,387.9820583352091
415,4.992,-155.056,-88.9423,50.4083,0.00289996,-48.0166,180.011,381.40461023552496
416,5.004,-155.89700000000002,-89.1173,50.6471,0.00290001,-48.9344,180.011,399.2605986290676
417,5.016,-156.745,-89.2737,51.0242,0.0029,-49.9105,180.011,395.16969731415236
418,5.0280000000000005,-157.606,-89.4123,51.5402,0.0029,-50.949,180.011,392.36481065687406
419,5.04,-158.482,-89.5338,52.1948,0.0029,-52.0525,180.011,385.66503798232196
420,5.052,-159.375,-89.6388,52.9875,0.0029,-53.2225,180.011,396.19338791079565
421,5.064,-160.287,-89.7279,53.9185,0.0029,-54.4621,180.011,363.886056759625
422,5.0760000000000005,-161.22299999999998,-89.802,54.9881,0.0029,-55.7747,180.011,413.95244334276873
423,5.088,-162.179,-89.8615,56.1887,0.0029,-57.155,180.011,366.52833167679086
424,5.1,-163.15,-89.9076,57.5045,0.0029,-58.5923,180.011,473.5262060039684
425,5.112,-164.136,-89.9421,58.9205,0.0029,-60.0795,180.011,228.36696366927353
426,5.124,-165.13,-89.96700000000001,60.4168,0.0029,-61.6047,180.011,1191.7508426594345
427,5.136,-166.132,-89.9839,61.9773,0.0029,-63.1602,180.011,4763.688221734899
428,5.148,-167.137,-89.9947,63.583999999999996,0.0029,-64.7359,180.011,6009.882042899901
429,5.16,-168.141,-90.0011,65.2196,0.0029,-66.3215,180.011,7869.462588767557
430,5.172000000000001,-169.144,-90.0043,66.872,0.0029,-67.9111,180.011,8855.098367077282
431,5.184,-170.141,-90.0057,68.5282,0.0029,-69.4969,180.011,10254.715105288165
432,5.196000000000001,-171.13400000000001,-90.0061,70.1833,0.0029,-71.0777,180.011,12117.866241290052
433,5.207999999999999,-172.125,-90.0062,71.8394,0.0029,-72.658,180.011,12473.756670492436
434,5.22,-173.115,-90.0062,73.4916,0.0029,-74.2344,180.011,11743.538473357557
435,5.232,-174.097,-90.0062,75.1324,0.0029,-75.7999,180.011,11072.391994332254
436,5.244,-175.06599999999997,-90.0062,76.7501,0.0029,-77.3433,180.011,9758.237937246158
437,5.256,-176.014,-90.0062,78.335,0.0029,-78.8555,180.011,8093.829856687337
438,5.268,-176.933,-90.0062,79.8697,0.0029,-80.3199,180.011,6511.062963511886
439,5.28,-177.812,-90.0062,81.3364,0.0029,-81.7193,180.011,4488.550111851051
440,5.292000000000001,-178.64,-90.0062,82.7201,0.0029,-83.0395,180.011,3678.686291647639
441,5.303999999999999,-179.408,-90.0062,84.0027,0.0029,-84.2632,180.011,2616.922791593617
442,5.316,-180.104,-90.0062,85.1655,0.0029,-85.3728,180.011,1685.1728701508182
443,5.327999999999999,-180.72099999999998,-90.0062,86.1961,0.0029,-86.35600000000001,180.011,2875.2634692455076
444,5.34,-181.25799999999998,-90.0062,87.0922,0.0029,-87.2111,180.011,2676.435075887706
445,5.352,-181.71400000000003,-90.0062,87.8549,0.0029,-87.9387,180.011,1276.3362580586665
446,5.364,-182.09099999999998,-90.0062,88.4844,0.0029,-88.5394,180.011,616.7357294349391
447,5.376,-182.388,-90.0062,88.9805,0.0029,-89.0128,180.011,357.833876702908
448,5.388,-182.612,-90.0062,89.3537,0.0029,-89.3688,180.011,411.96113690790975
449,5.4,-182.77200000000002,-90.0062,89.6223,0.0029,-89.625,180.011,385.3651964586066
450,5.412000000000001,-182.88099999999997,-90.0062,89.8035,0.0029,-89.79799999999999,180.011,412.79945969576846
451,5.4239999999999995,-182.947,-90.0062,89.9146,0.0029,-89.904,180.011,404.5648504665429
452,5.436,-182.982,-90.0062,89.9724,0.0029,-89.9591,180.011,408.8630132486923
453,5.4479999999999995,-182.99599999999998,-90.0062,89.9952,0.0029,-89.9809,180.011,394.90609873274127
454,5.46,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,400.55805474391417
455,5.472,-182.99900000000002,-90.0062,90.0005,0.0029,-89.9859,180.011,392.60820541034377
